Question;Charts_id
Variable SepalWidthCm shows a high number of outlier values.;['Iris_boxplots', 'Iris_histograms_numeric']
Variable SepalLengthCm shows a high number of outlier values.;['Iris_boxplots', 'Iris_histograms_numeric']
Variable PetalWidthCm shows some outlier values.;['Iris_boxplots', 'Iris_histograms_numeric']
Variable PetalLengthCm shows some outlier values.;['Iris_boxplots', 'Iris_histograms_numeric']
Variable SepalWidthCm shows some outlier values.;['Iris_boxplots', 'Iris_histograms_numeric']
Variable SepalLengthCm shows some outlier values.;['Iris_boxplots', 'Iris_histograms_numeric']
Variable PetalWidthCm doesn’t have any outliers.;['Iris_boxplots', 'Iris_histograms_numeric']
Variable PetalLengthCm doesn’t have any outliers.;['Iris_boxplots', 'Iris_histograms_numeric']
Variable SepalWidthCm doesn’t have any outliers.;['Iris_boxplots', 'Iris_histograms_numeric']
Variable SepalLengthCm doesn’t have any outliers.;['Iris_boxplots', 'Iris_histograms_numeric']
Variable PetalWidthCm presents some outliers.;['Iris_boxplots', 'Iris_histograms_numeric']
Variable PetalLengthCm presents some outliers.;['Iris_boxplots', 'Iris_histograms_numeric']
Variable SepalWidthCm presents some outliers.;['Iris_boxplots', 'Iris_histograms_numeric']
Variable SepalLengthCm presents some outliers.;['Iris_boxplots', 'Iris_histograms_numeric']
The histograms presented show a large number of outliers for most of the numeric variables.;['Iris_boxplots', 'Iris_histograms_numeric']
The boxplots presented show a large number of outliers for most of the numeric variables.;['Iris_boxplots', 'Iris_histograms_numeric']
The existence of outliers is one of the problems to tackle in this dataset.;['Iris_boxplots', 'Iris_histograms_numeric']
Variable Species is a false predictor.;"[""Iris_description:{'Records': 150, 'Variables': {'SepalLengthCm': {'Type': 'numeric', 'Range': [4.3, 7.9]}, 'SepalWidthCm': {'Type': 'numeric', 'Range': [2.0, 4.4]}, 'PetalLengthCm': {'Type': 'numeric', 'Range': [1.0, 6.9]}, 'PetalWidthCm': {'Type': 'numeric', 'Range': [0.1, 2.5]}, 'Species': {'Type': 'symbolic', 'Unique values': array(['Iris-setosa', 'Iris-versicolor', 'Iris-virginica'], dtype=object)}}, 'Class': 'Species'}""]"
Variable PetalWidthCm is a false predictor.;"[""Iris_description:{'Records': 150, 'Variables': {'SepalLengthCm': {'Type': 'numeric', 'Range': [4.3, 7.9]}, 'SepalWidthCm': {'Type': 'numeric', 'Range': [2.0, 4.4]}, 'PetalLengthCm': {'Type': 'numeric', 'Range': [1.0, 6.9]}, 'PetalWidthCm': {'Type': 'numeric', 'Range': [0.1, 2.5]}, 'Species': {'Type': 'symbolic', 'Unique values': array(['Iris-setosa', 'Iris-versicolor', 'Iris-virginica'], dtype=object)}}, 'Class': 'Species'}""]"
Variable PetalLengthCm is a false predictor.;"[""Iris_description:{'Records': 150, 'Variables': {'SepalLengthCm': {'Type': 'numeric', 'Range': [4.3, 7.9]}, 'SepalWidthCm': {'Type': 'numeric', 'Range': [2.0, 4.4]}, 'PetalLengthCm': {'Type': 'numeric', 'Range': [1.0, 6.9]}, 'PetalWidthCm': {'Type': 'numeric', 'Range': [0.1, 2.5]}, 'Species': {'Type': 'symbolic', 'Unique values': array(['Iris-setosa', 'Iris-versicolor', 'Iris-virginica'], dtype=object)}}, 'Class': 'Species'}""]"
Variable SepalWidthCm is a false predictor.;"[""Iris_description:{'Records': 150, 'Variables': {'SepalLengthCm': {'Type': 'numeric', 'Range': [4.3, 7.9]}, 'SepalWidthCm': {'Type': 'numeric', 'Range': [2.0, 4.4]}, 'PetalLengthCm': {'Type': 'numeric', 'Range': [1.0, 6.9]}, 'PetalWidthCm': {'Type': 'numeric', 'Range': [0.1, 2.5]}, 'Species': {'Type': 'symbolic', 'Unique values': array(['Iris-setosa', 'Iris-versicolor', 'Iris-virginica'], dtype=object)}}, 'Class': 'Species'}""]"
Variable SepalLengthCm is a false predictor.;"[""Iris_description:{'Records': 150, 'Variables': {'SepalLengthCm': {'Type': 'numeric', 'Range': [4.3, 7.9]}, 'SepalWidthCm': {'Type': 'numeric', 'Range': [2.0, 4.4]}, 'PetalLengthCm': {'Type': 'numeric', 'Range': [1.0, 6.9]}, 'PetalWidthCm': {'Type': 'numeric', 'Range': [0.1, 2.5]}, 'Species': {'Type': 'symbolic', 'Unique values': array(['Iris-setosa', 'Iris-versicolor', 'Iris-virginica'], dtype=object)}}, 'Class': 'Species'}""]"
One of the variables PetalLengthCm or PetalWidthCm can be discarded without losing information.;['Iris_correlation_heatmap']
One of the variables SepalWidthCm or PetalWidthCm can be discarded without losing information.;['Iris_correlation_heatmap']
One of the variables SepalLengthCm or PetalWidthCm can be discarded without losing information.;['Iris_correlation_heatmap']
One of the variables PetalWidthCm or PetalLengthCm can be discarded without losing information.;['Iris_correlation_heatmap']
One of the variables SepalWidthCm or PetalLengthCm can be discarded without losing information.;['Iris_correlation_heatmap']
One of the variables SepalLengthCm or PetalLengthCm can be discarded without losing information.;['Iris_correlation_heatmap']
One of the variables PetalWidthCm or SepalWidthCm can be discarded without losing information.;['Iris_correlation_heatmap']
One of the variables PetalLengthCm or SepalWidthCm can be discarded without losing information.;['Iris_correlation_heatmap']
One of the variables SepalLengthCm or SepalWidthCm can be discarded without losing information.;['Iris_correlation_heatmap']
One of the variables PetalWidthCm or SepalLengthCm can be discarded without losing information.;['Iris_correlation_heatmap']
One of the variables PetalLengthCm or SepalLengthCm can be discarded without losing information.;['Iris_correlation_heatmap']
One of the variables SepalWidthCm or SepalLengthCm can be discarded without losing information.;['Iris_correlation_heatmap']
Variables SepalWidthCm and PetalWidthCm are redundant, but we can’t say the same for the pair SepalLengthCm and PetalLengthCm.;['Iris_correlation_heatmap']
Variables SepalLengthCm and SepalWidthCm are redundant, but we can’t say the same for the pair PetalLengthCm and PetalWidthCm.;['Iris_correlation_heatmap']
Variables PetalLengthCm and PetalWidthCm are redundant, but we can’t say the same for the pair SepalLengthCm and SepalWidthCm.;['Iris_correlation_heatmap']
Variables SepalLengthCm and PetalLengthCm are redundant, but we can’t say the same for the pair SepalWidthCm and PetalWidthCm.;['Iris_correlation_heatmap']
Variables SepalLengthCm and PetalWidthCm are redundant, but we can’t say the same for the pair SepalWidthCm and PetalLengthCm.;['Iris_correlation_heatmap']
Variables SepalWidthCm and PetalLengthCm are redundant, but we can’t say the same for the pair SepalLengthCm and PetalWidthCm.;['Iris_correlation_heatmap']
Variables PetalLengthCm and PetalWidthCm are redundant.;['Iris_correlation_heatmap']
Variables SepalWidthCm and PetalWidthCm are redundant.;['Iris_correlation_heatmap']
Variables SepalLengthCm and PetalWidthCm are redundant.;['Iris_correlation_heatmap']
Variables PetalWidthCm and PetalLengthCm are redundant.;['Iris_correlation_heatmap']
Variables SepalWidthCm and PetalLengthCm are redundant.;['Iris_correlation_heatmap']
Variables SepalLengthCm and PetalLengthCm are redundant.;['Iris_correlation_heatmap']
Variables PetalWidthCm and SepalWidthCm are redundant.;['Iris_correlation_heatmap']
Variables PetalLengthCm and SepalWidthCm are redundant.;['Iris_correlation_heatmap']
Variables SepalLengthCm and SepalWidthCm are redundant.;['Iris_correlation_heatmap']
Variables PetalWidthCm and SepalLengthCm are redundant.;['Iris_correlation_heatmap']
Variables PetalLengthCm and SepalLengthCm are redundant.;['Iris_correlation_heatmap']
Variables SepalWidthCm and SepalLengthCm are redundant.;['Iris_correlation_heatmap']
From the correlation analysis alone, it is clear that there are relevant variables.;['Iris_correlation_heatmap']
It is clear that variable PetalWidthCm is one of the five most relevant features.;['Iris_decision_tree']
It is clear that variable PetalLengthCm is one of the five most relevant features.;['Iris_decision_tree']
It is clear that variable SepalWidthCm is one of the five most relevant features.;['Iris_decision_tree']
It is clear that variable SepalLengthCm is one of the five most relevant features.;['Iris_decision_tree']
It is clear that variable PetalWidthCm is one of the four most relevant features.;['Iris_decision_tree']
It is clear that variable PetalLengthCm is one of the four most relevant features.;['Iris_decision_tree']
It is clear that variable SepalWidthCm is one of the four most relevant features.;['Iris_decision_tree']
It is clear that variable SepalLengthCm is one of the four most relevant features.;['Iris_decision_tree']
It is clear that variable PetalWidthCm is one of the three most relevant features.;['Iris_decision_tree']
It is clear that variable PetalLengthCm is one of the three most relevant features.;['Iris_decision_tree']
It is clear that variable SepalWidthCm is one of the three most relevant features.;['Iris_decision_tree']
It is clear that variable SepalLengthCm is one of the three most relevant features.;['Iris_decision_tree']
It is clear that variable PetalWidthCm is one of the two most relevant features.;['Iris_decision_tree']
It is clear that variable PetalLengthCm is one of the two most relevant features.;['Iris_decision_tree']
It is clear that variable SepalWidthCm is one of the two most relevant features.;['Iris_decision_tree']
It is clear that variable SepalLengthCm is one of the two most relevant features.;['Iris_decision_tree']
The variable PetalWidthCm seems to be one of the five most relevant features.;['Iris_decision_tree']
The variable PetalLengthCm seems to be one of the five most relevant features.;['Iris_decision_tree']
The variable SepalWidthCm seems to be one of the five most relevant features.;['Iris_decision_tree']
The variable SepalLengthCm seems to be one of the five most relevant features.;['Iris_decision_tree']
The variable PetalWidthCm seems to be one of the four most relevant features.;['Iris_decision_tree']
The variable PetalLengthCm seems to be one of the four most relevant features.;['Iris_decision_tree']
The variable SepalWidthCm seems to be one of the four most relevant features.;['Iris_decision_tree']
The variable SepalLengthCm seems to be one of the four most relevant features.;['Iris_decision_tree']
The variable PetalWidthCm seems to be one of the three most relevant features.;['Iris_decision_tree']
The variable PetalLengthCm seems to be one of the three most relevant features.;['Iris_decision_tree']
The variable SepalWidthCm seems to be one of the three most relevant features.;['Iris_decision_tree']
The variable SepalLengthCm seems to be one of the three most relevant features.;['Iris_decision_tree']
The variable PetalWidthCm seems to be one of the two most relevant features.;['Iris_decision_tree']
The variable PetalLengthCm seems to be one of the two most relevant features.;['Iris_decision_tree']
The variable SepalWidthCm seems to be one of the two most relevant features.;['Iris_decision_tree']
The variable SepalLengthCm seems to be one of the two most relevant features.;['Iris_decision_tree']
The variable PetalWidthCm discriminates between the target values, as shown in the decision tree.;['Iris_decision_tree']
The variable PetalLengthCm discriminates between the target values, as shown in the decision tree.;['Iris_decision_tree']
The variable SepalWidthCm discriminates between the target values, as shown in the decision tree.;['Iris_decision_tree']
The variable SepalLengthCm discriminates between the target values, as shown in the decision tree.;['Iris_decision_tree']
Variable PetalWidthCm is one of the most relevant variables.;['Iris_decision_tree']
Variable PetalLengthCm is one of the most relevant variables.;['Iris_decision_tree']
Variable SepalWidthCm is one of the most relevant variables.;['Iris_decision_tree']
Variable SepalLengthCm is one of the most relevant variables.;['Iris_decision_tree']
Variable PetalWidthCm seems to be relevant for the majority of mining tasks.;['Iris_decision_tree', 'Iris_correlation_heatmap']
Variable PetalLengthCm seems to be relevant for the majority of mining tasks.;['Iris_decision_tree', 'Iris_correlation_heatmap']
Variable SepalWidthCm seems to be relevant for the majority of mining tasks.;['Iris_decision_tree', 'Iris_correlation_heatmap']
Variable SepalLengthCm seems to be relevant for the majority of mining tasks.;['Iris_decision_tree', 'Iris_correlation_heatmap']
Variables PetalLengthCm and PetalWidthCm seem to be useful for classification tasks.;['Iris_decision_tree', 'Iris_correlation_heatmap']
Variables SepalWidthCm and PetalWidthCm seem to be useful for classification tasks.;['Iris_decision_tree', 'Iris_correlation_heatmap']
Variables SepalLengthCm and PetalWidthCm seem to be useful for classification tasks.;['Iris_decision_tree', 'Iris_correlation_heatmap']
Variables PetalWidthCm and PetalLengthCm seem to be useful for classification tasks.;['Iris_decision_tree', 'Iris_correlation_heatmap']
Variables SepalWidthCm and PetalLengthCm seem to be useful for classification tasks.;['Iris_decision_tree', 'Iris_correlation_heatmap']
Variables SepalLengthCm and PetalLengthCm seem to be useful for classification tasks.;['Iris_decision_tree', 'Iris_correlation_heatmap']
Variables PetalWidthCm and SepalWidthCm seem to be useful for classification tasks.;['Iris_decision_tree', 'Iris_correlation_heatmap']
Variables PetalLengthCm and SepalWidthCm seem to be useful for classification tasks.;['Iris_decision_tree', 'Iris_correlation_heatmap']
Variables SepalLengthCm and SepalWidthCm seem to be useful for classification tasks.;['Iris_decision_tree', 'Iris_correlation_heatmap']
Variables PetalWidthCm and SepalLengthCm seem to be useful for classification tasks.;['Iris_decision_tree', 'Iris_correlation_heatmap']
Variables PetalLengthCm and SepalLengthCm seem to be useful for classification tasks.;['Iris_decision_tree', 'Iris_correlation_heatmap']
Variables SepalWidthCm and SepalLengthCm seem to be useful for classification tasks.;['Iris_decision_tree', 'Iris_correlation_heatmap']
A scaling transformation is mandatory, in order to improve the  KNN performance in this dataset.;['Iris_boxplots']
A scaling transformation is mandatory, in order to improve the Naive Bayes performance in this dataset.;['Iris_boxplots']
Applying a non-supervised feature selection based on the redundancy, would not increase the performance of the generality of the training algorithms in this dataset.;['Iris_correlation_heatmap']
Balancing this dataset by SMOTE would be riskier than oversampling by replication.;['Iris_scatter-plots']
Balancing this dataset by SMOTE would most probably be preferable over undersampling.;['Iris_nr_records_nr_variables']
Balancing this dataset would be mandatory to improve the results.;['Iris_class_histogram']
Both PetalLengthCm and PetalWidthCm variables could be used to derive a new variable using a concept hierarchy.;"[""Iris_description:{'Records': 150, 'Variables': {'SepalLengthCm': {'Type': 'numeric', 'Range': [4.3, 7.9]}, 'SepalWidthCm': {'Type': 'numeric', 'Range': [2.0, 4.4]}, 'PetalLengthCm': {'Type': 'numeric', 'Range': [1.0, 6.9]}, 'PetalWidthCm': {'Type': 'numeric', 'Range': [0.1, 2.5]}, 'Species': {'Type': 'symbolic', 'Unique values': array(['Iris-setosa', 'Iris-versicolor', 'Iris-virginica'], dtype=object)}}, 'Class': 'Species'}""]"
Both SepalWidthCm and PetalWidthCm variables could be used to derive a new variable using a concept hierarchy.;"[""Iris_description:{'Records': 150, 'Variables': {'SepalLengthCm': {'Type': 'numeric', 'Range': [4.3, 7.9]}, 'SepalWidthCm': {'Type': 'numeric', 'Range': [2.0, 4.4]}, 'PetalLengthCm': {'Type': 'numeric', 'Range': [1.0, 6.9]}, 'PetalWidthCm': {'Type': 'numeric', 'Range': [0.1, 2.5]}, 'Species': {'Type': 'symbolic', 'Unique values': array(['Iris-setosa', 'Iris-versicolor', 'Iris-virginica'], dtype=object)}}, 'Class': 'Species'}""]"
Both SepalLengthCm and PetalWidthCm variables could be used to derive a new variable using a concept hierarchy.;"[""Iris_description:{'Records': 150, 'Variables': {'SepalLengthCm': {'Type': 'numeric', 'Range': [4.3, 7.9]}, 'SepalWidthCm': {'Type': 'numeric', 'Range': [2.0, 4.4]}, 'PetalLengthCm': {'Type': 'numeric', 'Range': [1.0, 6.9]}, 'PetalWidthCm': {'Type': 'numeric', 'Range': [0.1, 2.5]}, 'Species': {'Type': 'symbolic', 'Unique values': array(['Iris-setosa', 'Iris-versicolor', 'Iris-virginica'], dtype=object)}}, 'Class': 'Species'}""]"
Both PetalWidthCm and PetalLengthCm variables could be used to derive a new variable using a concept hierarchy.;"[""Iris_description:{'Records': 150, 'Variables': {'SepalLengthCm': {'Type': 'numeric', 'Range': [4.3, 7.9]}, 'SepalWidthCm': {'Type': 'numeric', 'Range': [2.0, 4.4]}, 'PetalLengthCm': {'Type': 'numeric', 'Range': [1.0, 6.9]}, 'PetalWidthCm': {'Type': 'numeric', 'Range': [0.1, 2.5]}, 'Species': {'Type': 'symbolic', 'Unique values': array(['Iris-setosa', 'Iris-versicolor', 'Iris-virginica'], dtype=object)}}, 'Class': 'Species'}""]"
Both SepalWidthCm and PetalLengthCm variables could be used to derive a new variable using a concept hierarchy.;"[""Iris_description:{'Records': 150, 'Variables': {'SepalLengthCm': {'Type': 'numeric', 'Range': [4.3, 7.9]}, 'SepalWidthCm': {'Type': 'numeric', 'Range': [2.0, 4.4]}, 'PetalLengthCm': {'Type': 'numeric', 'Range': [1.0, 6.9]}, 'PetalWidthCm': {'Type': 'numeric', 'Range': [0.1, 2.5]}, 'Species': {'Type': 'symbolic', 'Unique values': array(['Iris-setosa', 'Iris-versicolor', 'Iris-virginica'], dtype=object)}}, 'Class': 'Species'}""]"
Both SepalLengthCm and PetalLengthCm variables could be used to derive a new variable using a concept hierarchy.;"[""Iris_description:{'Records': 150, 'Variables': {'SepalLengthCm': {'Type': 'numeric', 'Range': [4.3, 7.9]}, 'SepalWidthCm': {'Type': 'numeric', 'Range': [2.0, 4.4]}, 'PetalLengthCm': {'Type': 'numeric', 'Range': [1.0, 6.9]}, 'PetalWidthCm': {'Type': 'numeric', 'Range': [0.1, 2.5]}, 'Species': {'Type': 'symbolic', 'Unique values': array(['Iris-setosa', 'Iris-versicolor', 'Iris-virginica'], dtype=object)}}, 'Class': 'Species'}""]"
Both PetalWidthCm and SepalWidthCm variables could be used to derive a new variable using a concept hierarchy.;"[""Iris_description:{'Records': 150, 'Variables': {'SepalLengthCm': {'Type': 'numeric', 'Range': [4.3, 7.9]}, 'SepalWidthCm': {'Type': 'numeric', 'Range': [2.0, 4.4]}, 'PetalLengthCm': {'Type': 'numeric', 'Range': [1.0, 6.9]}, 'PetalWidthCm': {'Type': 'numeric', 'Range': [0.1, 2.5]}, 'Species': {'Type': 'symbolic', 'Unique values': array(['Iris-setosa', 'Iris-versicolor', 'Iris-virginica'], dtype=object)}}, 'Class': 'Species'}""]"
Both PetalLengthCm and SepalWidthCm variables could be used to derive a new variable using a concept hierarchy.;"[""Iris_description:{'Records': 150, 'Variables': {'SepalLengthCm': {'Type': 'numeric', 'Range': [4.3, 7.9]}, 'SepalWidthCm': {'Type': 'numeric', 'Range': [2.0, 4.4]}, 'PetalLengthCm': {'Type': 'numeric', 'Range': [1.0, 6.9]}, 'PetalWidthCm': {'Type': 'numeric', 'Range': [0.1, 2.5]}, 'Species': {'Type': 'symbolic', 'Unique values': array(['Iris-setosa', 'Iris-versicolor', 'Iris-virginica'], dtype=object)}}, 'Class': 'Species'}""]"
Both SepalLengthCm and SepalWidthCm variables could be used to derive a new variable using a concept hierarchy.;"[""Iris_description:{'Records': 150, 'Variables': {'SepalLengthCm': {'Type': 'numeric', 'Range': [4.3, 7.9]}, 'SepalWidthCm': {'Type': 'numeric', 'Range': [2.0, 4.4]}, 'PetalLengthCm': {'Type': 'numeric', 'Range': [1.0, 6.9]}, 'PetalWidthCm': {'Type': 'numeric', 'Range': [0.1, 2.5]}, 'Species': {'Type': 'symbolic', 'Unique values': array(['Iris-setosa', 'Iris-versicolor', 'Iris-virginica'], dtype=object)}}, 'Class': 'Species'}""]"
Both PetalWidthCm and SepalLengthCm variables could be used to derive a new variable using a concept hierarchy.;"[""Iris_description:{'Records': 150, 'Variables': {'SepalLengthCm': {'Type': 'numeric', 'Range': [4.3, 7.9]}, 'SepalWidthCm': {'Type': 'numeric', 'Range': [2.0, 4.4]}, 'PetalLengthCm': {'Type': 'numeric', 'Range': [1.0, 6.9]}, 'PetalWidthCm': {'Type': 'numeric', 'Range': [0.1, 2.5]}, 'Species': {'Type': 'symbolic', 'Unique values': array(['Iris-setosa', 'Iris-versicolor', 'Iris-virginica'], dtype=object)}}, 'Class': 'Species'}""]"
Both PetalLengthCm and SepalLengthCm variables could be used to derive a new variable using a concept hierarchy.;"[""Iris_description:{'Records': 150, 'Variables': {'SepalLengthCm': {'Type': 'numeric', 'Range': [4.3, 7.9]}, 'SepalWidthCm': {'Type': 'numeric', 'Range': [2.0, 4.4]}, 'PetalLengthCm': {'Type': 'numeric', 'Range': [1.0, 6.9]}, 'PetalWidthCm': {'Type': 'numeric', 'Range': [0.1, 2.5]}, 'Species': {'Type': 'symbolic', 'Unique values': array(['Iris-setosa', 'Iris-versicolor', 'Iris-virginica'], dtype=object)}}, 'Class': 'Species'}""]"
Both SepalWidthCm and SepalLengthCm variables could be used to derive a new variable using a concept hierarchy.;"[""Iris_description:{'Records': 150, 'Variables': {'SepalLengthCm': {'Type': 'numeric', 'Range': [4.3, 7.9]}, 'SepalWidthCm': {'Type': 'numeric', 'Range': [2.0, 4.4]}, 'PetalLengthCm': {'Type': 'numeric', 'Range': [1.0, 6.9]}, 'PetalWidthCm': {'Type': 'numeric', 'Range': [0.1, 2.5]}, 'Species': {'Type': 'symbolic', 'Unique values': array(['Iris-setosa', 'Iris-versicolor', 'Iris-virginica'], dtype=object)}}, 'Class': 'Species'}""]"
Considering the common semantics for PetalLengthCm and PetalWidthCm variables, dummification if applied would increase the risk of facing the curse of dimensionality.;"[""Iris_description:{'Records': 150, 'Variables': {'SepalLengthCm': {'Type': 'numeric', 'Range': [4.3, 7.9]}, 'SepalWidthCm': {'Type': 'numeric', 'Range': [2.0, 4.4]}, 'PetalLengthCm': {'Type': 'numeric', 'Range': [1.0, 6.9]}, 'PetalWidthCm': {'Type': 'numeric', 'Range': [0.1, 2.5]}, 'Species': {'Type': 'symbolic', 'Unique values': array(['Iris-setosa', 'Iris-versicolor', 'Iris-virginica'], dtype=object)}}, 'Class': 'Species'}"", 'Iris_histograms_numeric']"
Considering the common semantics for SepalWidthCm and PetalWidthCm variables, dummification if applied would increase the risk of facing the curse of dimensionality.;"[""Iris_description:{'Records': 150, 'Variables': {'SepalLengthCm': {'Type': 'numeric', 'Range': [4.3, 7.9]}, 'SepalWidthCm': {'Type': 'numeric', 'Range': [2.0, 4.4]}, 'PetalLengthCm': {'Type': 'numeric', 'Range': [1.0, 6.9]}, 'PetalWidthCm': {'Type': 'numeric', 'Range': [0.1, 2.5]}, 'Species': {'Type': 'symbolic', 'Unique values': array(['Iris-setosa', 'Iris-versicolor', 'Iris-virginica'], dtype=object)}}, 'Class': 'Species'}"", 'Iris_histograms_numeric']"
Considering the common semantics for SepalLengthCm and PetalWidthCm variables, dummification if applied would increase the risk of facing the curse of dimensionality.;"[""Iris_description:{'Records': 150, 'Variables': {'SepalLengthCm': {'Type': 'numeric', 'Range': [4.3, 7.9]}, 'SepalWidthCm': {'Type': 'numeric', 'Range': [2.0, 4.4]}, 'PetalLengthCm': {'Type': 'numeric', 'Range': [1.0, 6.9]}, 'PetalWidthCm': {'Type': 'numeric', 'Range': [0.1, 2.5]}, 'Species': {'Type': 'symbolic', 'Unique values': array(['Iris-setosa', 'Iris-versicolor', 'Iris-virginica'], dtype=object)}}, 'Class': 'Species'}"", 'Iris_histograms_numeric']"
Considering the common semantics for PetalWidthCm and PetalLengthCm variables, dummification if applied would increase the risk of facing the curse of dimensionality.;"[""Iris_description:{'Records': 150, 'Variables': {'SepalLengthCm': {'Type': 'numeric', 'Range': [4.3, 7.9]}, 'SepalWidthCm': {'Type': 'numeric', 'Range': [2.0, 4.4]}, 'PetalLengthCm': {'Type': 'numeric', 'Range': [1.0, 6.9]}, 'PetalWidthCm': {'Type': 'numeric', 'Range': [0.1, 2.5]}, 'Species': {'Type': 'symbolic', 'Unique values': array(['Iris-setosa', 'Iris-versicolor', 'Iris-virginica'], dtype=object)}}, 'Class': 'Species'}"", 'Iris_histograms_numeric']"
